Device: cuda
Loaded 46588 samples from cache
Channel weights: user=1.0, assistant=1.2
Normalization: l2
Embeddings shape: (46588, 9216)
Embedding dimension: 9216
Model parameters: 9,879,681

=== PHASE 1: PROBE (5 epochs) ===
Epoch 427/1000 — loss: 0.0010, val MAE: 0.0120
Epoch 428/1000 — loss: 0.0012, val MAE: 0.0138
Epoch 429/1000 — loss: 0.0011, val MAE: 0.0129
Epoch 430/1000 — loss: 0.0012, val MAE: 0.0134
Epoch 431/1000 — loss: 0.0012, val MAE: 0.0135
Epoch 432/1000 — loss: 0.0011, val MAE: 0.0127
Epoch 433/1000 — loss: 0.0012, val MAE: 0.0134
Epoch 434/1000 — loss: 0.0011, val MAE: 0.0125
Epoch 435/1000 — loss: 0.0010, val MAE: 0.0125
Epoch 436/1000 — loss: 0.0011, val MAE: 0.0119
Epoch 437/1000 — loss: 0.0011, val MAE: 0.0122
Epoch 438/1000 — loss: 0.0011, val MAE: 0.0125
Epoch 439/1000 — loss: 0.0010, val MAE: 0.0121
Epoch 440/1000 — loss: 0.0011, val MAE: 0.0136
Epoch 441/1000 — loss: 0.0013, val MAE: 0.0138
Epoch 442/1000 — loss: 0.0011, val MAE: 0.0122
Epoch 443/1000 — loss: 0.0010, val MAE: 0.0125
Epoch 444/1000 — loss: 0.0011, val MAE: 0.0142
Epoch 445/1000 — loss: 0.0011, val MAE: 0.0190
Epoch 446/1000 — loss: 0.0010, val MAE: 0.0122
Epoch 447/1000 — loss: 0.0009, val MAE: 0.0121
Epoch 448/1000 — loss: 0.0010, val MAE: 0.0130
Epoch 449/1000 — loss: 0.0011, val MAE: 0.0119
Epoch 450/1000 — loss: 0.0010, val MAE: 0.0125
Epoch 451/1000 — loss: 0.0009, val MAE: 0.0119
Epoch 452/1000 — loss: 0.0009, val MAE: 0.0120
Epoch 453/1000 — loss: 0.0011, val MAE: 0.0121
Epoch 454/1000 — loss: 0.0010, val MAE: 0.0125
Epoch 455/1000 — loss: 0.0010, val MAE: 0.0120
Epoch 456/1000 — loss: 0.0010, val MAE: 0.0120
Epoch 457/1000 — loss: 0.0010, val MAE: 0.0124
Epoch 458/1000 — loss: 0.0009, val MAE: 0.0119
Epoch 459/1000 — loss: 0.0011, val MAE: 0.0132
Epoch 460/1000 — loss: 0.0010, val MAE: 0.0114
Epoch 461/1000 — loss: 0.0009, val MAE: 0.0112
Epoch 462/1000 — loss: 0.0011, val MAE: 0.0123
Epoch 463/1000 — loss: 0.0011, val MAE: 0.0124
Epoch 464/1000 — loss: 0.0011, val MAE: 0.0148
Epoch 465/1000 — loss: 0.0013, val MAE: 0.0127
Epoch 466/1000 — loss: 0.0010, val MAE: 0.0118
Epoch 467/1000 — loss: 0.0010, val MAE: 0.0116
Epoch 468/1000 — loss: 0.0012, val MAE: 0.0122
Epoch 469/1000 — loss: 0.0011, val MAE: 0.0121
Epoch 470/1000 — loss: 0.0012, val MAE: 0.0123
Epoch 471/1000 — loss: 0.0010, val MAE: 0.0121
Epoch 472/1000 — loss: 0.0010, val MAE: 0.0123
Epoch 473/1000 — loss: 0.0010, val MAE: 0.0125
Epoch 474/1000 — loss: 0.0009, val MAE: 0.0119
Epoch 475/1000 — loss: 0.0009, val MAE: 0.0122
Epoch 476/1000 — loss: 0.0010, val MAE: 0.0121
Epoch 477/1000 — loss: 0.0009, val MAE: 0.0133
Epoch 478/1000 — loss: 0.0009, val MAE: 0.0120
Epoch 479/1000 — loss: 0.0010, val MAE: 0.0117
Epoch 480/1000 — loss: 0.0011, val MAE: 0.0121
Epoch 481/1000 — loss: 0.0010, val MAE: 0.0119
Epoch 482/1000 — loss: 0.0010, val MAE: 0.0128
Epoch 483/1000 — loss: 0.0009, val MAE: 0.0125
Epoch 484/1000 — loss: 0.0011, val MAE: 0.0123
Epoch 485/1000 — loss: 0.0011, val MAE: 0.0131
Epoch 486/1000 — loss: 0.0011, val MAE: 0.0127
Epoch 487/1000 — loss: 0.0012, val MAE: 0.0124
Epoch 488/1000 — loss: 0.0010, val MAE: 0.0122
Epoch 489/1000 — loss: 0.0009, val MAE: 0.0111
Epoch 490/1000 — loss: 0.0009, val MAE: 0.0127
Epoch 491/1000 — loss: 0.0010, val MAE: 0.0120
Epoch 492/1000 — loss: 0.0010, val MAE: 0.0122
Epoch 493/1000 — loss: 0.0009, val MAE: 0.0120
Epoch 494/1000 — loss: 0.0010, val MAE: 0.0119
Epoch 495/1000 — loss: 0.0010, val MAE: 0.0117
Epoch 496/1000 — loss: 0.0009, val MAE: 0.0115
Epoch 497/1000 — loss: 0.0009, val MAE: 0.0117
Epoch 498/1000 — loss: 0.0009, val MAE: 0.0119
Epoch 499/1000 — loss: 0.0009, val MAE: 0.0119
Epoch 500/1000 — loss: 0.0011, val MAE: 0.0124
Epoch 501/1000 — loss: 0.0010, val MAE: 0.0112
Epoch 502/1000 — loss: 0.0010, val MAE: 0.0112
Epoch 503/1000 — loss: 0.0009, val MAE: 0.0104
Epoch 504/1000 — loss: 0.0009, val MAE: 0.0107
Epoch 505/1000 — loss: 0.0009, val MAE: 0.0112
Epoch 506/1000 — loss: 0.0010, val MAE: 0.0118
Epoch 507/1000 — loss: 0.0010, val MAE: 0.0111
Epoch 508/1000 — loss: 0.0009, val MAE: 0.0112
Epoch 509/1000 — loss: 0.0010, val MAE: 0.0118
Epoch 510/1000 — loss: 0.0011, val MAE: 0.0117
Epoch 511/1000 — loss: 0.0010, val MAE: 0.0128
Epoch 512/1000 — loss: 0.0011, val MAE: 0.0117
Epoch 513/1000 — loss: 0.0009, val MAE: 0.0114
Epoch 514/1000 — loss: 0.0008, val MAE: 0.0122
Epoch 515/1000 — loss: 0.0008, val MAE: 0.0113
Epoch 516/1000 — loss: 0.0009, val MAE: 0.0124
Epoch 517/1000 — loss: 0.0010, val MAE: 0.0127
Epoch 518/1000 — loss: 0.0010, val MAE: 0.0126
Epoch 519/1000 — loss: 0.0009, val MAE: 0.0119
Epoch 520/1000 — loss: 0.0009, val MAE: 0.0118
Epoch 521/1000 — loss: 0.0009, val MAE: 0.0116
Epoch 522/1000 — loss: 0.0009, val MAE: 0.0117
Epoch 523/1000 — loss: 0.0009, val MAE: 0.0119
Epoch 524/1000 — loss: 0.0009, val MAE: 0.0116
Epoch 525/1000 — loss: 0.0009, val MAE: 0.0115
Epoch 526/1000 — loss: 0.0009, val MAE: 0.0111
Epoch 527/1000 — loss: 0.0010, val MAE: 0.0110
Epoch 528/1000 — loss: 0.0009, val MAE: 0.0108
Epoch 529/1000 — loss: 0.0008, val MAE: 0.0128
Epoch 530/1000 — loss: 0.0009, val MAE: 0.0113
Epoch 531/1000 — loss: 0.0008, val MAE: 0.0107
Epoch 532/1000 — loss: 0.0008, val MAE: 0.0117
Epoch 533/1000 — loss: 0.0010, val MAE: 0.0116
Epoch 534/1000 — loss: 0.0009, val MAE: 0.0111
Epoch 535/1000 — loss: 0.0010, val MAE: 0.0114
Epoch 536/1000 — loss: 0.0009, val MAE: 0.0113
Epoch 537/1000 — loss: 0.0010, val MAE: 0.0109
Epoch 538/1000 — loss: 0.0008, val MAE: 0.0113
Epoch 539/1000 — loss: 0.0011, val MAE: 0.0120
Epoch 540/1000 — loss: 0.0010, val MAE: 0.0110
Epoch 541/1000 — loss: 0.0009, val MAE: 0.0113
Epoch 542/1000 — loss: 0.0009, val MAE: 0.0112
Epoch 543/1000 — loss: 0.0008, val MAE: 0.0108
Epoch 544/1000 — loss: 0.0008, val MAE: 0.0109
Epoch 545/1000 — loss: 0.0009, val MAE: 0.0125
Epoch 546/1000 — loss: 0.0009, val MAE: 0.0109
Epoch 547/1000 — loss: 0.0008, val MAE: 0.0110
Epoch 548/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 549/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 550/1000 — loss: 0.0009, val MAE: 0.0109
Epoch 551/1000 — loss: 0.0009, val MAE: 0.0107
Epoch 552/1000 — loss: 0.0008, val MAE: 0.0115
Epoch 553/1000 — loss: 0.0009, val MAE: 0.0113
Epoch 554/1000 — loss: 0.0008, val MAE: 0.0111
Epoch 555/1000 — loss: 0.0008, val MAE: 0.0113
Epoch 556/1000 — loss: 0.0009, val MAE: 0.0113
Epoch 557/1000 — loss: 0.0009, val MAE: 0.0118
Epoch 558/1000 — loss: 0.0009, val MAE: 0.0126
Epoch 559/1000 — loss: 0.0009, val MAE: 0.0113
Epoch 560/1000 — loss: 0.0008, val MAE: 0.0107
Epoch 561/1000 — loss: 0.0008, val MAE: 0.0112
Epoch 562/1000 — loss: 0.0008, val MAE: 0.0110
Epoch 563/1000 — loss: 0.0010, val MAE: 0.0118
Epoch 564/1000 — loss: 0.0010, val MAE: 0.0112
Epoch 565/1000 — loss: 0.0010, val MAE: 0.0113
Epoch 566/1000 — loss: 0.0009, val MAE: 0.0112
Epoch 567/1000 — loss: 0.0008, val MAE: 0.0114
Epoch 568/1000 — loss: 0.0008, val MAE: 0.0115
Epoch 569/1000 — loss: 0.0008, val MAE: 0.0118
Epoch 570/1000 — loss: 0.0009, val MAE: 0.0117
Epoch 571/1000 — loss: 0.0011, val MAE: 0.0113
Epoch 572/1000 — loss: 0.0010, val MAE: 0.0120
Epoch 573/1000 — loss: 0.0010, val MAE: 0.0116
Epoch 574/1000 — loss: 0.0009, val MAE: 0.0115
Epoch 575/1000 — loss: 0.0009, val MAE: 0.0115
Epoch 576/1000 — loss: 0.0008, val MAE: 0.0114
Epoch 577/1000 — loss: 0.0008, val MAE: 0.0110
Epoch 578/1000 — loss: 0.0009, val MAE: 0.0117
Epoch 579/1000 — loss: 0.0008, val MAE: 0.0112
Epoch 580/1000 — loss: 0.0008, val MAE: 0.0115
Epoch 581/1000 — loss: 0.0008, val MAE: 0.0117
Epoch 582/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 583/1000 — loss: 0.0008, val MAE: 0.0108
Epoch 584/1000 — loss: 0.0008, val MAE: 0.0109
Epoch 585/1000 — loss: 0.0008, val MAE: 0.0111
Epoch 586/1000 — loss: 0.0008, val MAE: 0.0107
Epoch 587/1000 — loss: 0.0007, val MAE: 0.0109
Epoch 588/1000 — loss: 0.0007, val MAE: 0.0112
Epoch 589/1000 — loss: 0.0008, val MAE: 0.0102
Epoch 590/1000 — loss: 0.0007, val MAE: 0.0111
Epoch 591/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 592/1000 — loss: 0.0007, val MAE: 0.0109
Epoch 593/1000 — loss: 0.0007, val MAE: 0.0107
Epoch 594/1000 — loss: 0.0007, val MAE: 0.0112
Epoch 595/1000 — loss: 0.0007, val MAE: 0.0107
Epoch 596/1000 — loss: 0.0007, val MAE: 0.0108
Epoch 597/1000 — loss: 0.0007, val MAE: 0.0110
Epoch 598/1000 — loss: 0.0007, val MAE: 0.0111
Epoch 599/1000 — loss: 0.0007, val MAE: 0.0110
Epoch 600/1000 — loss: 0.0007, val MAE: 0.0107
Epoch 601/1000 — loss: 0.0008, val MAE: 0.0117
Epoch 602/1000 — loss: 0.0008, val MAE: 0.0112
Epoch 603/1000 — loss: 0.0007, val MAE: 0.0110
Epoch 604/1000 — loss: 0.0007, val MAE: 0.0108
Epoch 605/1000 — loss: 0.0007, val MAE: 0.0109
Epoch 606/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 607/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 608/1000 — loss: 0.0007, val MAE: 0.0110
Epoch 609/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 610/1000 — loss: 0.0008, val MAE: 0.0106
Epoch 611/1000 — loss: 0.0007, val MAE: 0.0102
Epoch 612/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 613/1000 — loss: 0.0006, val MAE: 0.0101
Epoch 614/1000 — loss: 0.0006, val MAE: 0.0106
Epoch 615/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 616/1000 — loss: 0.0007, val MAE: 0.0100
Epoch 617/1000 — loss: 0.0007, val MAE: 0.0098
Epoch 618/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 619/1000 — loss: 0.0006, val MAE: 0.0104
Epoch 620/1000 — loss: 0.0007, val MAE: 0.0105
Epoch 621/1000 — loss: 0.0006, val MAE: 0.0105
Epoch 622/1000 — loss: 0.0006, val MAE: 0.0098
Epoch 623/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 624/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 625/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 626/1000 — loss: 0.0007, val MAE: 0.0108
Epoch 627/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 628/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 629/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 630/1000 — loss: 0.0008, val MAE: 0.0109
Epoch 631/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 632/1000 — loss: 0.0006, val MAE: 0.0107
Epoch 633/1000 — loss: 0.0006, val MAE: 0.0104
Epoch 634/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 635/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 636/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 637/1000 — loss: 0.0007, val MAE: 0.0102
Epoch 638/1000 — loss: 0.0007, val MAE: 0.0109
Epoch 639/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 640/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 641/1000 — loss: 0.0007, val MAE: 0.0101
Epoch 642/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 643/1000 — loss: 0.0007, val MAE: 0.0105
Epoch 644/1000 — loss: 0.0007, val MAE: 0.0105
Epoch 645/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 646/1000 — loss: 0.0007, val MAE: 0.0098
Epoch 647/1000 — loss: 0.0007, val MAE: 0.0101
Epoch 648/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 649/1000 — loss: 0.0007, val MAE: 0.0105
Epoch 650/1000 — loss: 0.0006, val MAE: 0.0106
Epoch 651/1000 — loss: 0.0007, val MAE: 0.0107
Epoch 652/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 653/1000 — loss: 0.0006, val MAE: 0.0104
Epoch 654/1000 — loss: 0.0006, val MAE: 0.0101
Epoch 655/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 656/1000 — loss: 0.0005, val MAE: 0.0095
Epoch 657/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 658/1000 — loss: 0.0007, val MAE: 0.0104
Epoch 659/1000 — loss: 0.0006, val MAE: 0.0104
Epoch 660/1000 — loss: 0.0007, val MAE: 0.0100
Epoch 661/1000 — loss: 0.0007, val MAE: 0.0099
Epoch 662/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 663/1000 — loss: 0.0006, val MAE: 0.0101
Epoch 664/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 665/1000 — loss: 0.0006, val MAE: 0.0099
Epoch 666/1000 — loss: 0.0007, val MAE: 0.0112
Epoch 667/1000 — loss: 0.0008, val MAE: 0.0101
Epoch 668/1000 — loss: 0.0008, val MAE: 0.0100
Epoch 669/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 670/1000 — loss: 0.0007, val MAE: 0.0105
Epoch 671/1000 — loss: 0.0007, val MAE: 0.0107
Epoch 672/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 673/1000 — loss: 0.0006, val MAE: 0.0105
Epoch 674/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 675/1000 — loss: 0.0006, val MAE: 0.0104
Epoch 676/1000 — loss: 0.0006, val MAE: 0.0104
Epoch 677/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 678/1000 — loss: 0.0007, val MAE: 0.0102
Epoch 679/1000 — loss: 0.0007, val MAE: 0.0106
Epoch 680/1000 — loss: 0.0007, val MAE: 0.0099
Epoch 681/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 682/1000 — loss: 0.0007, val MAE: 0.0100
Epoch 683/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 684/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 685/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 686/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 687/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 688/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 689/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 690/1000 — loss: 0.0005, val MAE: 0.0099
Epoch 691/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 692/1000 — loss: 0.0006, val MAE: 0.0098
Epoch 693/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 694/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 695/1000 — loss: 0.0005, val MAE: 0.0097
Epoch 696/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 697/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 698/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 699/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 700/1000 — loss: 0.0005, val MAE: 0.0099
Epoch 701/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 702/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 703/1000 — loss: 0.0006, val MAE: 0.0099
Epoch 704/1000 — loss: 0.0005, val MAE: 0.0100
Epoch 705/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 706/1000 — loss: 0.0005, val MAE: 0.0093
Epoch 707/1000 — loss: 0.0005, val MAE: 0.0092
Epoch 708/1000 — loss: 0.0005, val MAE: 0.0095
Epoch 709/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 710/1000 — loss: 0.0005, val MAE: 0.0094
Epoch 711/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 712/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 713/1000 — loss: 0.0005, val MAE: 0.0099
Epoch 714/1000 — loss: 0.0006, val MAE: 0.0099
Epoch 715/1000 — loss: 0.0005, val MAE: 0.0096
Epoch 716/1000 — loss: 0.0005, val MAE: 0.0099
Epoch 717/1000 — loss: 0.0005, val MAE: 0.0097
Epoch 718/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 719/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 720/1000 — loss: 0.0007, val MAE: 0.0103
Epoch 721/1000 — loss: 0.0006, val MAE: 0.0104
Epoch 722/1000 — loss: 0.0006, val MAE: 0.0098
Epoch 723/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 724/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 725/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 726/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 727/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 728/1000 — loss: 0.0006, val MAE: 0.0103
Epoch 729/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 730/1000 — loss: 0.0006, val MAE: 0.0098
Epoch 731/1000 — loss: 0.0006, val MAE: 0.0099
Epoch 732/1000 — loss: 0.0006, val MAE: 0.0099
Epoch 733/1000 — loss: 0.0007, val MAE: 0.0099
Epoch 734/1000 — loss: 0.0006, val MAE: 0.0099
Epoch 735/1000 — loss: 0.0006, val MAE: 0.0098
Epoch 736/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 737/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 738/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 739/1000 — loss: 0.0005, val MAE: 0.0096
Epoch 740/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 741/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 742/1000 — loss: 0.0005, val MAE: 0.0101
Epoch 743/1000 — loss: 0.0005, val MAE: 0.0096
Epoch 744/1000 — loss: 0.0005, val MAE: 0.0096
Epoch 745/1000 — loss: 0.0006, val MAE: 0.0101
Epoch 746/1000 — loss: 0.0005, val MAE: 0.0096
Epoch 747/1000 — loss: 0.0006, val MAE: 0.0099
Epoch 748/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 749/1000 — loss: 0.0006, val MAE: 0.0102
Epoch 750/1000 — loss: 0.0006, val MAE: 0.0098
Epoch 751/1000 — loss: 0.0005, val MAE: 0.0095
Epoch 752/1000 — loss: 0.0005, val MAE: 0.0097
Epoch 753/1000 — loss: 0.0006, val MAE: 0.0095
Epoch 754/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 755/1000 — loss: 0.0006, val MAE: 0.0100
Epoch 756/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 757/1000 — loss: 0.0006, val MAE: 0.0094
Epoch 758/1000 — loss: 0.0005, val MAE: 0.0096
Epoch 759/1000 — loss: 0.0006, val MAE: 0.0094
Epoch 760/1000 — loss: 0.0006, val MAE: 0.0097
Epoch 761/1000 — loss: 0.0005, val MAE: 0.0095
Epoch 762/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 763/1000 — loss: 0.0005, val MAE: 0.0096
Epoch 764/1000 — loss: 0.0005, val MAE: 0.0097
Epoch 765/1000 — loss: 0.0005, val MAE: 0.0094
Epoch 766/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 767/1000 — loss: 0.0005, val MAE: 0.0095
Epoch 768/1000 — loss: 0.0005, val MAE: 0.0097
Epoch 769/1000 — loss: 0.0006, val MAE: 0.0091
Epoch 770/1000 — loss: 0.0006, val MAE: 0.0095
Epoch 771/1000 — loss: 0.0005, val MAE: 0.0093
Epoch 772/1000 — loss: 0.0005, val MAE: 0.0094
Epoch 773/1000 — loss: 0.0005, val MAE: 0.0094
Epoch 774/1000 — loss: 0.0005, val MAE: 0.0095
Epoch 775/1000 — loss: 0.0005, val MAE: 0.0094
Epoch 776/1000 — loss: 0.0005, val MAE: 0.0095
Epoch 777/1000 — loss: 0.0005, val MAE: 0.0094
Epoch 778/1000 — loss: 0.0005, val MAE: 0.0098
Epoch 779/1000 — loss: 0.0004, val MAE: 0.0093
Epoch 780/1000 — loss: 0.0004, val MAE: 0.0093
Epoch 781/1000 — loss: 0.0004, val MAE: 0.0092
Epoch 782/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 783/1000 — loss: 0.0004, val MAE: 0.0093
Epoch 784/1000 — loss: 0.0005, val MAE: 0.0093
Epoch 785/1000 — loss: 0.0004, val MAE: 0.0091
Epoch 786/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 787/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 788/1000 — loss: 0.0004, val MAE: 0.0091
Epoch 789/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 790/1000 — loss: 0.0004, val MAE: 0.0092
Epoch 791/1000 — loss: 0.0004, val MAE: 0.0093
Epoch 792/1000 — loss: 0.0005, val MAE: 0.0090
Epoch 793/1000 — loss: 0.0004, val MAE: 0.0092
Epoch 794/1000 — loss: 0.0004, val MAE: 0.0095
Epoch 795/1000 — loss: 0.0005, val MAE: 0.0093
Epoch 796/1000 — loss: 0.0005, val MAE: 0.0091
Epoch 797/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 798/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 799/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 800/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 801/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 802/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 803/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 804/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 805/1000 — loss: 0.0004, val MAE: 0.0091
Epoch 806/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 807/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 808/1000 — loss: 0.0004, val MAE: 0.0091
Epoch 809/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 810/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 811/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 812/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 813/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 814/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 815/1000 — loss: 0.0005, val MAE: 0.0094
Epoch 816/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 817/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 818/1000 — loss: 0.0004, val MAE: 0.0092
Epoch 819/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 820/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 821/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 822/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 823/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 824/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 825/1000 — loss: 0.0005, val MAE: 0.0093
Epoch 826/1000 — loss: 0.0004, val MAE: 0.0091
Epoch 827/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 828/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 829/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 830/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 831/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 832/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 833/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 834/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 835/1000 — loss: 0.0004, val MAE: 0.0090
Epoch 836/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 837/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 838/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 839/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 840/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 841/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 842/1000 — loss: 0.0004, val MAE: 0.0089
Epoch 843/1000 — loss: 0.0004, val MAE: 0.0091
Epoch 844/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 845/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 846/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 847/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 848/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 849/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 850/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 851/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 852/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 853/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 854/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 855/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 856/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 857/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 858/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 859/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 860/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 861/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 862/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 863/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 864/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 865/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 866/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 867/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 868/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 869/1000 — loss: 0.0004, val MAE: 0.0088
Epoch 870/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 871/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 872/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 873/1000 — loss: 0.0004, val MAE: 0.0086
